ID,COUNTRY_NAME,ISO2,ADMIN1,ADMIN2,SITE_NAME,SITE_CODE,LATITUDE,LONGITUDE,ASSAY_TYPE,TEST_TYPE,INSECTICIDE_CLASS,INSECTICIDE_TYPE,INSECTICIDE_CONC,INSECTICIDE_INTENSITY,YEAR_START,SPECIES,STAGE_ORIGIN,MOSQUITO_NUMBER,TEST_TIME,MORTALITY_ADJUSTED,RESISTANCE_STATUS,DATA_SOURCE,CITATION,CITATION_URL,DATA_CURATOR
IR000009359,Côte d’Ivoire,CI,Tonkpi,Biankouma,Biankouma,IRCI10,7.744694,-7.621524,Discriminating concentration bioassays,WHO tube test,Organophosphates,Fenitrothion,1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,24hrs,82.00,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009378,Côte d’Ivoire,CI,Cavally,Blolequin,Blolequin,IRCI12,6.574200,-8.004100,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,24hrs,6.00,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009414,Côte d’Ivoire,CI,Gontougo,Bondoukou,Bondoukou,IRCI13,8.047883,-2.807864,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2013,An. gambiae s.s.,F0_ADULTS_(FROM_WILD_LARVAE),104,24hrs,9.50,Confirmed resistance,Institut Pierre Richet,Institut Pierre Richet,NA,World Health Organization
IR000009423,Côte d’Ivoire,CI,Gontougo,Bondoukou,Bondoukou,IRCI13,8.047883,-2.807864,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),104,24hrs,50.90,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009426,Côte d’Ivoire,CI,Gontougo,Bondoukou,Bondoukou,IRCI13,8.047883,-2.807864,Discriminating concentration bioassays,WHO tube test,Organochlorines,DDT,4%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),98,24hrs,8.00,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009449,Côte d’Ivoire,CI,Marahoue,Bouafle,Bouafle,IRCI15,6.986600,-5.742400,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Lambda-cyhalothrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),96,24hrs,9.40,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009457,Côte d’Ivoire,CI,Bounkani,Bouna,Bouna,IRCI17,9.271000,-2.992000,Discriminating concentration bioassays,WHO tube test,Organochlorines,DDT,4%,1,2013,An. gambiae s.l.,NR,50,Not available,8.00,Confirmed resistance,USAID,United States Agency for International Development (USAID),NA,World Health Organization
IR000009704,Côte d’Ivoire,CI,Haut-Sassandra,Daloa,Daloa,IRCI19,6.877700,-6.451300,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Permethrin,0.75%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),105,24hrs,18.10,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009849,Côte d’Ivoire,CI,Haut-Sassandra,Daloa,Daloa,IRCI19,6.877700,-6.451300,Discriminating concentration bioassays,WHO tube test,Organophosphates,Fenitrothion,1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),103,24hrs,99.00,Susceptible,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000010051,Côte d’Ivoire,CI,Sud-Comoe,Grand-Bassam,Grand-Bassam,IRCI30,5.219895,-3.764663,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Permethrin,0.75%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),202,24hrs,2.50,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000010704,Côte d’Ivoire,CI,Poro,Korhogo 2,Korhogo,IRCI37,9.450654,-5.626144,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),101,24hrs,98.10,Susceptible,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000010707,Côte d’Ivoire,CI,Poro,Korhogo 2,Korhogo,IRCI37,9.450654,-5.626144,Discriminating concentration bioassays,WHO tube test,Carbamates,Carbosulfan,0.4%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),97,24hrs,14.80,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000010924,Côte d’Ivoire,CI,Gbeke,Botro,M'be,IRCI41,7.970240,-5.209960,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),274,24hrs,75.80,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011008,Côte d’Ivoire,CI,Tonkpi,Man,Man,IRCI39,7.412090,-7.562108,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),99,24hrs,73.80,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011009,Côte d’Ivoire,CI,Tonkpi,Man,Man,IRCI39,7.412090,-7.562108,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Lambda-cyhalothrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),104,24hrs,10.60,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011011,Côte d’Ivoire,CI,Tonkpi,Man,Man,IRCI39,7.412090,-7.562108,Discriminating concentration bioassays,WHO tube test,Carbamates,Carbosulfan,0.4%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),88,24hrs,52.00,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011615,Côte d’Ivoire,CI,Kabadougou,Odienné,Odienné,IRCI51,9.503715,-7.579168,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),99,24hrs,32.30,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011692,Côte d’Ivoire,CI,Tchologo,Ouangolodougou,Ouangolo,IRCI52,9.970105,-5.160712,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),107,24hrs,59.50,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011698,Côte d’Ivoire,CI,Worodougou,Seguela,M'be Valley,IRCI43,7.837468,-6.382623,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,NR,107,Not available,59.50,Confirmed resistance,USAID,United States Agency for International Development (USAID),NA,World Health Organization
IR000011703,Côte d’Ivoire,CI,Worodougou,Seguela,M'be Valley,IRCI43,7.837468,-6.382623,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.s.,F0_ADULTS_(FROM_WILD_LARVAE),107,24hrs,59.50,Confirmed resistance,Institut Pierre Richet,Institut Pierre Richet,NA,World Health Organization
IR000011704,Côte d’Ivoire,CI,Worodougou,Seguela,M'be Valley,IRCI43,7.837468,-6.382623,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Lambda-cyhalothrin,0.05%,1,2013,An. gambiae s.s.,F0_ADULTS_(FROM_WILD_LARVAE),102,24hrs,68.30,Confirmed resistance,Institut Pierre Richet,Institut Pierre Richet,NA,World Health Organization
IR000011795,Côte d’Ivoire,CI,Abidjan 2,Port Bouet-Vridi,Port-Bouet,IRCI55,5.248200,-3.919500,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),97,24hrs,75.30,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011797,Côte d’Ivoire,CI,Abidjan 2,Port Bouet-Vridi,Port-Bouet,IRCI55,5.248200,-3.919500,Discriminating concentration bioassays,WHO tube test,Organochlorines,DDT,4%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),102,24hrs,35.30,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012061,Côte d’Ivoire,CI,San-Pédro,San-Pédro,San-Pédro,IRCI57,4.758807,-6.691275,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2013,An. gambiae s.s.,F0_ADULTS_(FROM_WILD_LARVAE),105,24hrs,92.40,Possible resistance,Institut Pierre Richet,Institut Pierre Richet,NA,World Health Organization
IR000012067,Côte d’Ivoire,CI,San-Pédro,San-Pédro,San-Pédro,IRCI57,4.758807,-6.691275,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Permethrin,0.75%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),106,24hrs,73.00,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012068,Côte d’Ivoire,CI,San-Pédro,San-Pédro,San-Pédro,IRCI57,4.758807,-6.691275,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),125,24hrs,78.70,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012070,Côte d’Ivoire,CI,San-Pédro,San-Pédro,San-Pédro,IRCI57,4.758807,-6.691275,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Lambda-cyhalothrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),106,24hrs,11.60,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012071,Côte d’Ivoire,CI,San-Pédro,San-Pédro,San-Pédro,IRCI57,4.758807,-6.691275,Discriminating concentration bioassays,WHO tube test,Organochlorines,DDT,4%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),75,24hrs,58.50,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012114,Côte d’Ivoire,CI,Worodougou,Seguela,Seguela,IRCI59,7.962167,-6.694451,Discriminating concentration bioassays,WHO tube test,Organophosphates,Fenitrothion,1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),97,24hrs,68.00,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012145,Côte d’Ivoire,CI,Agneby-Tiassa,Sikensi,Sikensi,IRCI60,5.668300,-4.573700,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),108,24hrs,56.50,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012146,Côte d’Ivoire,CI,Agneby-Tiassa,Sikensi,Sikensi,IRCI60,5.668300,-4.573700,Discriminating concentration bioassays,WHO tube test,Organophosphates,Fenitrothion,1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),111,24hrs,82.20,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012150,Côte d’Ivoire,CI,Marahoue,Sinfra,Sinfra,IRCI61,6.623337,-5.914557,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),101,24hrs,7.90,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012247,Côte d’Ivoire,CI,Gontougo,Tanda,Tanda,IRCI64,7.806400,-3.171400,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2013,An. gambiae s.s.,F0_ADULTS_(FROM_WILD_LARVAE),79,24hrs,66.10,Confirmed resistance,Institut Pierre Richet,Institut Pierre Richet,NA,World Health Organization
IR000012250,Côte d’Ivoire,CI,Gontougo,Tanda,Tanda,IRCI64,7.806400,-3.171400,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.s.,F0_ADULTS_(FROM_WILD_LARVAE),89,24hrs,49.40,Confirmed resistance,Institut Pierre Richet,Institut Pierre Richet,NA,World Health Organization
IR000012251,Côte d’Ivoire,CI,Gontougo,Tanda,Tanda,IRCI64,7.806400,-3.171400,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Lambda-cyhalothrin,0.05%,1,2013,An. gambiae s.s.,F0_ADULTS_(FROM_WILD_LARVAE),108,24hrs,22.60,Confirmed resistance,Institut Pierre Richet,Institut Pierre Richet,NA,World Health Organization
IR000012296,Côte d’Ivoire,CI,Gontougo,Koun-Fao,Tankesse,IRCI65,7.345700,-3.203100,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Lambda-cyhalothrin,0.05%,1,2013,An. gambiae s.s.,F0_ADULTS_(FROM_WILD_LARVAE),101,24hrs,10.90,Confirmed resistance,Institut Pierre Richet,Institut Pierre Richet,NA,World Health Organization
IR000012300,Côte d’Ivoire,CI,Gontougo,Koun-Fao,Tankesse,IRCI65,7.345700,-3.203100,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Permethrin,0.75%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),108,24hrs,9.20,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012362,Côte d’Ivoire,CI,Bagoue,Tengrela,Tingrela,IRCI69,10.438800,-6.398200,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2013,An. gambiae s.s.,F0_ADULTS_(FROM_WILD_LARVAE),104,24hrs,33.70,Confirmed resistance,Institut Pierre Richet,Institut Pierre Richet,NA,World Health Organization
IR000012371,Côte d’Ivoire,CI,Bagoue,Tengrela,Tingrela,IRCI69,10.438800,-6.398200,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Permethrin,0.75%,1,2013,An. gambiae s.s.,F0_ADULTS_(FROM_WILD_LARVAE),101,24hrs,39.10,Confirmed resistance,Institut Pierre Richet,Institut Pierre Richet,NA,World Health Organization
IR000012375,Côte d’Ivoire,CI,Bagoue,Tengrela,Tingrela,IRCI69,10.438800,-6.398200,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),104,24hrs,8.70,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012376,Côte d’Ivoire,CI,Bagoue,Tengrela,Tingrela,IRCI69,10.438800,-6.398200,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Lambda-cyhalothrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),104,24hrs,15.40,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012458,Côte d’Ivoire,CI,Agneby-Tiassa,Tiassale,Tiassale,IRCI67,5.890861,-4.830361,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2013,An. coluzzii,NR,100,Not available,12.00,Confirmed resistance,N/A,Edi et al. (2014) CYP6 P450 Enzymes and ACE-1 Duplication Produce Extreme and Multiple Insecticide Resistance in the Malaria Mosquito Anopheles gambiae.. PLoS Genet. 10(3):e1004236,https://www.ncbi.nlm.nih.gov/pubmed/24651294,World Health Organization
IR000012459,Côte d’Ivoire,CI,Agneby-Tiassa,Tiassale,Tiassale,IRCI67,5.890861,-4.830361,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Permethrin,0.75%,1,2013,An. coluzzii,NR,100,Not available,25.00,Confirmed resistance,N/A,Edi et al. (2014) CYP6 P450 Enzymes and ACE-1 Duplication Produce Extreme and Multiple Insecticide Resistance in the Malaria Mosquito Anopheles gambiae.. PLoS Genet. 10(3):e1004236,https://www.ncbi.nlm.nih.gov/pubmed/24651294,World Health Organization
